concept_id,priority,search_term,initial_category,candidate_knowledge_point,domain_seed,subdomain_seed,why_dynamic,default_start_sec,default_end_sec,notes
vdcr_concept_0049,B,Glow Discharge Propagation slow motion,physics_physical_systems,Glow Discharge Propagation,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Glow Discharge Propagation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=辉光放电扩展; concept_type=自然动态机制; priority=B
vdcr_concept_0049,B,Glow Discharge Propagation video,physics_physical_systems,Glow Discharge Propagation,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Glow Discharge Propagation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=辉光放电扩展; concept_type=自然动态机制; priority=B
vdcr_concept_0050,B,Electric Arc Formation and Bending,physics_physical_systems,Electric Arc Formation and Bending,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Electric Arc Formation and Bending, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=电弧形成与弯曲; concept_type=自然动态机制; priority=B
vdcr_concept_0050,B,Electric Arc Formation and Bending demonstration,physics_physical_systems,Electric Arc Formation and Bending,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Electric Arc Formation and Bending, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=电弧形成与弯曲; concept_type=自然动态机制; priority=B
vdcr_concept_0050,B,Electric Arc Formation and Bending slow motion,physics_physical_systems,Electric Arc Formation and Bending,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Electric Arc Formation and Bending, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=电弧形成与弯曲; concept_type=自然动态机制; priority=B
vdcr_concept_0050,B,Electric Arc Formation and Bending video,physics_physical_systems,Electric Arc Formation and Bending,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Electric Arc Formation and Bending, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=电弧形成与弯曲; concept_type=自然动态机制; priority=B
vdcr_concept_0051,B,Dielectric Barrier Discharge Streamers,physics_physical_systems,Dielectric Barrier Discharge Streamers,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Dielectric Barrier Discharge Streamers, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=介质阻挡放电流光; concept_type=自然动态机制; priority=B
vdcr_concept_0051,B,Dielectric Barrier Discharge Streamers demonstration,physics_physical_systems,Dielectric Barrier Discharge Streamers,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Dielectric Barrier Discharge Streamers, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=介质阻挡放电流光; concept_type=自然动态机制; priority=B
vdcr_concept_0051,B,Dielectric Barrier Discharge Streamers slow motion,physics_physical_systems,Dielectric Barrier Discharge Streamers,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Dielectric Barrier Discharge Streamers, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=介质阻挡放电流光; concept_type=自然动态机制; priority=B
vdcr_concept_0051,B,Dielectric Barrier Discharge Streamers video,physics_physical_systems,Dielectric Barrier Discharge Streamers,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Dielectric Barrier Discharge Streamers, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=介质阻挡放电流光; concept_type=自然动态机制; priority=B
vdcr_concept_0054,B,Natural Convection Plume,physics_physical_systems,Natural Convection Plume,physics_physical_systems,physics_family_08,"Candidate must show the temporal sequence that instantiates Natural Convection Plume, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=自然对流羽流; concept_type=自然动态机制; priority=B
vdcr_concept_0054,B,Natural Convection Plume demonstration,physics_physical_systems,Natural Convection Plume,physics_physical_systems,physics_family_08,"Candidate must show the temporal sequence that instantiates Natural Convection Plume, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=自然对流羽流; concept_type=自然动态机制; priority=B
vdcr_concept_0054,B,Natural Convection Plume slow motion,physics_physical_systems,Natural Convection Plume,physics_physical_systems,physics_family_08,"Candidate must show the temporal sequence that instantiates Natural Convection Plume, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=自然对流羽流; concept_type=自然动态机制; priority=B
vdcr_concept_0054,B,Natural Convection Plume video,physics_physical_systems,Natural Convection Plume,physics_physical_systems,physics_family_08,"Candidate must show the temporal sequence that instantiates Natural Convection Plume, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=自然对流羽流; concept_type=自然动态机制; priority=B
vdcr_concept_0056,B,Boiling Bubble Nucleation and Departure,physics_physical_systems,Boiling Bubble Nucleation and Departure,physics_physical_systems,physics_family_08,"Candidate must show the temporal sequence that instantiates Boiling Bubble Nucleation and Departure, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=沸腾气泡成核与脱离; concept_type=自然动态机制; priority=B
vdcr_concept_0056,B,Boiling Bubble Nucleation and Departure demonstration,physics_physical_systems,Boiling Bubble Nucleation and Departure,physics_physical_systems,physics_family_08,"Candidate must show the temporal sequence that instantiates Boiling Bubble Nucleation and Departure, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=沸腾气泡成核与脱离; concept_type=自然动态机制; priority=B
vdcr_concept_0056,B,Boiling Bubble Nucleation and Departure slow motion,physics_physical_systems,Boiling Bubble Nucleation and Departure,physics_physical_systems,physics_family_08,"Candidate must show the temporal sequence that instantiates Boiling Bubble Nucleation and Departure, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=沸腾气泡成核与脱离; concept_type=自然动态机制; priority=B
vdcr_concept_0056,B,Boiling Bubble Nucleation and Departure video,physics_physical_systems,Boiling Bubble Nucleation and Departure,physics_physical_systems,physics_family_08,"Candidate must show the temporal sequence that instantiates Boiling Bubble Nucleation and Departure, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=沸腾气泡成核与脱离; concept_type=自然动态机制; priority=B
vdcr_concept_0057,B,Film Boiling,physics_physical_systems,Film Boiling,physics_physical_systems,physics_family_08,"Candidate must show the temporal sequence that instantiates Film Boiling, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=膜态沸腾; concept_type=自然动态机制; priority=B
vdcr_concept_0057,B,Film Boiling demonstration,physics_physical_systems,Film Boiling,physics_physical_systems,physics_family_08,"Candidate must show the temporal sequence that instantiates Film Boiling, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=膜态沸腾; concept_type=自然动态机制; priority=B
vdcr_concept_0057,B,Film Boiling slow motion,physics_physical_systems,Film Boiling,physics_physical_systems,physics_family_08,"Candidate must show the temporal sequence that instantiates Film Boiling, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=膜态沸腾; concept_type=自然动态机制; priority=B
vdcr_concept_0057,B,Film Boiling video,physics_physical_systems,Film Boiling,physics_physical_systems,physics_family_08,"Candidate must show the temporal sequence that instantiates Film Boiling, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=膜态沸腾; concept_type=自然动态机制; priority=B
vdcr_concept_0058,B,Thermocapillary Convection,physics_physical_systems,Thermocapillary Convection,physics_physical_systems,physics_family_08,"Candidate must show the temporal sequence that instantiates Thermocapillary Convection, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=热毛细对流; concept_type=自然动态机制; priority=B
vdcr_concept_0058,B,Thermocapillary Convection demonstration,physics_physical_systems,Thermocapillary Convection,physics_physical_systems,physics_family_08,"Candidate must show the temporal sequence that instantiates Thermocapillary Convection, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=热毛细对流; concept_type=自然动态机制; priority=B
vdcr_concept_0058,B,Thermocapillary Convection slow motion,physics_physical_systems,Thermocapillary Convection,physics_physical_systems,physics_family_08,"Candidate must show the temporal sequence that instantiates Thermocapillary Convection, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=热毛细对流; concept_type=自然动态机制; priority=B
vdcr_concept_0058,B,Thermocapillary Convection video,physics_physical_systems,Thermocapillary Convection,physics_physical_systems,physics_family_08,"Candidate must show the temporal sequence that instantiates Thermocapillary Convection, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=热毛细对流; concept_type=自然动态机制; priority=B
vdcr_concept_0060,B,Shear Thinning,chemistry_materials_change,Shear Thinning,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Shear Thinning, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=剪切变稀; concept_type=自然动态机制; priority=B
vdcr_concept_0060,B,Shear Thinning demonstration,chemistry_materials_change,Shear Thinning,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Shear Thinning, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=剪切变稀; concept_type=自然动态机制; priority=B
vdcr_concept_0060,B,Shear Thinning slow motion,chemistry_materials_change,Shear Thinning,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Shear Thinning, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=剪切变稀; concept_type=自然动态机制; priority=B
vdcr_concept_0060,B,Shear Thinning video,chemistry_materials_change,Shear Thinning,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Shear Thinning, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=剪切变稀; concept_type=自然动态机制; priority=B
vdcr_concept_0061,B,Thixotropy,chemistry_materials_change,Thixotropy,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Thixotropy, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=触变性; concept_type=自然动态机制; priority=B
vdcr_concept_0061,B,Thixotropy demonstration,chemistry_materials_change,Thixotropy,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Thixotropy, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=触变性; concept_type=自然动态机制; priority=B
vdcr_concept_0061,B,Thixotropy slow motion,chemistry_materials_change,Thixotropy,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Thixotropy, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=触变性; concept_type=自然动态机制; priority=B
vdcr_concept_0061,B,Thixotropy video,chemistry_materials_change,Thixotropy,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Thixotropy, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=触变性; concept_type=自然动态机制; priority=B
vdcr_concept_0062,B,Viscoelastic Recoil,chemistry_materials_change,Viscoelastic Recoil,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Viscoelastic Recoil, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=黏弹回弹; concept_type=自然动态机制; priority=B
vdcr_concept_0062,B,Viscoelastic Recoil demonstration,chemistry_materials_change,Viscoelastic Recoil,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Viscoelastic Recoil, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=黏弹回弹; concept_type=自然动态机制; priority=B
vdcr_concept_0062,B,Viscoelastic Recoil slow motion,chemistry_materials_change,Viscoelastic Recoil,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Viscoelastic Recoil, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=黏弹回弹; concept_type=自然动态机制; priority=B
vdcr_concept_0062,B,Viscoelastic Recoil video,chemistry_materials_change,Viscoelastic Recoil,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Viscoelastic Recoil, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=黏弹回弹; concept_type=自然动态机制; priority=B
vdcr_concept_0063,B,Bingham Yield Flow,chemistry_materials_change,Bingham Yield Flow,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Bingham Yield Flow, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=宾汉屈服流动; concept_type=自然动态机制; priority=B
vdcr_concept_0063,B,Bingham Yield Flow demonstration,chemistry_materials_change,Bingham Yield Flow,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Bingham Yield Flow, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=宾汉屈服流动; concept_type=自然动态机制; priority=B
vdcr_concept_0063,B,Bingham Yield Flow slow motion,chemistry_materials_change,Bingham Yield Flow,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Bingham Yield Flow, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=宾汉屈服流动; concept_type=自然动态机制; priority=B
vdcr_concept_0063,B,Bingham Yield Flow video,chemistry_materials_change,Bingham Yield Flow,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Bingham Yield Flow, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=宾汉屈服流动; concept_type=自然动态机制; priority=B
vdcr_concept_0065,B,Crystal Nucleation,chemistry_materials_change,Crystal Nucleation,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Crystal Nucleation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=晶核形成; concept_type=自然动态机制; priority=B
vdcr_concept_0065,B,Crystal Nucleation demonstration,chemistry_materials_change,Crystal Nucleation,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Crystal Nucleation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=晶核形成; concept_type=自然动态机制; priority=B
vdcr_concept_0065,B,Crystal Nucleation slow motion,chemistry_materials_change,Crystal Nucleation,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Crystal Nucleation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=晶核形成; concept_type=自然动态机制; priority=B
vdcr_concept_0065,B,Crystal Nucleation video,chemistry_materials_change,Crystal Nucleation,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Crystal Nucleation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=晶核形成; concept_type=自然动态机制; priority=B
vdcr_concept_0067,B,Spherulitic Growth,chemistry_materials_change,Spherulitic Growth,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Spherulitic Growth, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=球晶生长; concept_type=自然动态机制; priority=B
vdcr_concept_0067,B,Spherulitic Growth demonstration,chemistry_materials_change,Spherulitic Growth,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Spherulitic Growth, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=球晶生长; concept_type=自然动态机制; priority=B
vdcr_concept_0067,B,Spherulitic Growth slow motion,chemistry_materials_change,Spherulitic Growth,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Spherulitic Growth, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=球晶生长; concept_type=自然动态机制; priority=B
vdcr_concept_0067,B,Spherulitic Growth video,chemistry_materials_change,Spherulitic Growth,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Spherulitic Growth, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=球晶生长; concept_type=自然动态机制; priority=B
vdcr_concept_0068,B,Crystallization Front Propagation,chemistry_materials_change,Crystallization Front Propagation,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Crystallization Front Propagation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=结晶前沿推进; concept_type=自然动态机制; priority=B
vdcr_concept_0068,B,Crystallization Front Propagation demonstration,chemistry_materials_change,Crystallization Front Propagation,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Crystallization Front Propagation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=结晶前沿推进; concept_type=自然动态机制; priority=B
vdcr_concept_0068,B,Crystallization Front Propagation slow motion,chemistry_materials_change,Crystallization Front Propagation,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Crystallization Front Propagation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=结晶前沿推进; concept_type=自然动态机制; priority=B
vdcr_concept_0068,B,Crystallization Front Propagation video,chemistry_materials_change,Crystallization Front Propagation,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Crystallization Front Propagation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=结晶前沿推进; concept_type=自然动态机制; priority=B
vdcr_concept_0071,B,Blue Bottle Reaction,chemistry_materials_change,Blue Bottle Reaction,chemistry_materials_change,materials_family_03,"Candidate must show the temporal sequence that instantiates Blue Bottle Reaction, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=蓝瓶反应; concept_type=实验动态图样; priority=B
vdcr_concept_0071,B,Blue Bottle Reaction demonstration,chemistry_materials_change,Blue Bottle Reaction,chemistry_materials_change,materials_family_03,"Candidate must show the temporal sequence that instantiates Blue Bottle Reaction, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=蓝瓶反应; concept_type=实验动态图样; priority=B
vdcr_concept_0071,B,Blue Bottle Reaction experiment video,chemistry_materials_change,Blue Bottle Reaction,chemistry_materials_change,materials_family_03,"Candidate must show the temporal sequence that instantiates Blue Bottle Reaction, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=蓝瓶反应; concept_type=实验动态图样; priority=B
vdcr_concept_0071,B,Blue Bottle Reaction slow motion,chemistry_materials_change,Blue Bottle Reaction,chemistry_materials_change,materials_family_03,"Candidate must show the temporal sequence that instantiates Blue Bottle Reaction, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=蓝瓶反应; concept_type=实验动态图样; priority=B
vdcr_concept_0071,B,Blue Bottle Reaction video,chemistry_materials_change,Blue Bottle Reaction,chemistry_materials_change,materials_family_03,"Candidate must show the temporal sequence that instantiates Blue Bottle Reaction, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=蓝瓶反应; concept_type=实验动态图样; priority=B
vdcr_concept_0072,B,Chemical Traffic Light Reaction,chemistry_materials_change,Chemical Traffic Light Reaction,chemistry_materials_change,materials_family_03,"Candidate must show the temporal sequence that instantiates Chemical Traffic Light Reaction, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=化学交通灯反应; concept_type=实验动态图样; priority=B
vdcr_concept_0072,B,Chemical Traffic Light Reaction demonstration,chemistry_materials_change,Chemical Traffic Light Reaction,chemistry_materials_change,materials_family_03,"Candidate must show the temporal sequence that instantiates Chemical Traffic Light Reaction, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=化学交通灯反应; concept_type=实验动态图样; priority=B
vdcr_concept_0072,B,Chemical Traffic Light Reaction experiment video,chemistry_materials_change,Chemical Traffic Light Reaction,chemistry_materials_change,materials_family_03,"Candidate must show the temporal sequence that instantiates Chemical Traffic Light Reaction, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=化学交通灯反应; concept_type=实验动态图样; priority=B
vdcr_concept_0072,B,Chemical Traffic Light Reaction slow motion,chemistry_materials_change,Chemical Traffic Light Reaction,chemistry_materials_change,materials_family_03,"Candidate must show the temporal sequence that instantiates Chemical Traffic Light Reaction, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=化学交通灯反应; concept_type=实验动态图样; priority=B
vdcr_concept_0072,B,Chemical Traffic Light Reaction video,chemistry_materials_change,Chemical Traffic Light Reaction,chemistry_materials_change,materials_family_03,"Candidate must show the temporal sequence that instantiates Chemical Traffic Light Reaction, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=化学交通灯反应; concept_type=实验动态图样; priority=B
vdcr_concept_0075,B,Benedict Positive Reducing-Sugar Reaction,chemistry_materials_change,Benedict Positive Reducing-Sugar Reaction,chemistry_materials_change,materials_family_03,"Candidate must show the temporal sequence that instantiates Benedict Positive Reducing-Sugar Reaction, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=本尼迪克特阳性还原反应; concept_type=实验动态图样; priority=B
vdcr_concept_0075,B,Benedict Positive Reducing-Sugar Reaction demonstration,chemistry_materials_change,Benedict Positive Reducing-Sugar Reaction,chemistry_materials_change,materials_family_03,"Candidate must show the temporal sequence that instantiates Benedict Positive Reducing-Sugar Reaction, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=本尼迪克特阳性还原反应; concept_type=实验动态图样; priority=B
vdcr_concept_0075,B,Benedict Positive Reducing-Sugar Reaction experiment video,chemistry_materials_change,Benedict Positive Reducing-Sugar Reaction,chemistry_materials_change,materials_family_03,"Candidate must show the temporal sequence that instantiates Benedict Positive Reducing-Sugar Reaction, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=本尼迪克特阳性还原反应; concept_type=实验动态图样; priority=B
vdcr_concept_0075,B,Benedict Positive Reducing-Sugar Reaction slow motion,chemistry_materials_change,Benedict Positive Reducing-Sugar Reaction,chemistry_materials_change,materials_family_03,"Candidate must show the temporal sequence that instantiates Benedict Positive Reducing-Sugar Reaction, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=本尼迪克特阳性还原反应; concept_type=实验动态图样; priority=B
vdcr_concept_0075,B,Benedict Positive Reducing-Sugar Reaction video,chemistry_materials_change,Benedict Positive Reducing-Sugar Reaction,chemistry_materials_change,materials_family_03,"Candidate must show the temporal sequence that instantiates Benedict Positive Reducing-Sugar Reaction, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=本尼迪克特阳性还原反应; concept_type=实验动态图样; priority=B
vdcr_concept_0077,B,Precipitation Front Propagation,chemistry_materials_change,Precipitation Front Propagation,chemistry_materials_change,materials_family_04,"Candidate must show the temporal sequence that instantiates Precipitation Front Propagation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=沉淀前沿推进; concept_type=自然动态机制; priority=B
vdcr_concept_0077,B,Precipitation Front Propagation demonstration,chemistry_materials_change,Precipitation Front Propagation,chemistry_materials_change,materials_family_04,"Candidate must show the temporal sequence that instantiates Precipitation Front Propagation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=沉淀前沿推进; concept_type=自然动态机制; priority=B
vdcr_concept_0077,B,Precipitation Front Propagation slow motion,chemistry_materials_change,Precipitation Front Propagation,chemistry_materials_change,materials_family_04,"Candidate must show the temporal sequence that instantiates Precipitation Front Propagation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=沉淀前沿推进; concept_type=自然动态机制; priority=B
vdcr_concept_0077,B,Precipitation Front Propagation video,chemistry_materials_change,Precipitation Front Propagation,chemistry_materials_change,materials_family_04,"Candidate must show the temporal sequence that instantiates Precipitation Front Propagation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=沉淀前沿推进; concept_type=自然动态机制; priority=B
vdcr_concept_0079,B,Reaction-Diffusion Wave,chemistry_materials_change,Reaction-Diffusion Wave,chemistry_materials_change,materials_family_04,"Candidate must show the temporal sequence that instantiates Reaction-Diffusion Wave, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=反应-扩散波; concept_type=自然动态机制; priority=B
vdcr_concept_0079,B,Reaction-Diffusion Wave demonstration,chemistry_materials_change,Reaction-Diffusion Wave,chemistry_materials_change,materials_family_04,"Candidate must show the temporal sequence that instantiates Reaction-Diffusion Wave, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=反应-扩散波; concept_type=自然动态机制; priority=B
vdcr_concept_0079,B,Reaction-Diffusion Wave slow motion,chemistry_materials_change,Reaction-Diffusion Wave,chemistry_materials_change,materials_family_04,"Candidate must show the temporal sequence that instantiates Reaction-Diffusion Wave, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=反应-扩散波; concept_type=自然动态机制; priority=B
vdcr_concept_0079,B,Reaction-Diffusion Wave video,chemistry_materials_change,Reaction-Diffusion Wave,chemistry_materials_change,materials_family_04,"Candidate must show the temporal sequence that instantiates Reaction-Diffusion Wave, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=反应-扩散波; concept_type=自然动态机制; priority=B
vdcr_concept_0080,B,Surfactant-Driven Droplet Motion,chemistry_materials_change,Surfactant-Driven Droplet Motion,chemistry_materials_change,materials_family_05,"Candidate must show the temporal sequence that instantiates Surfactant-Driven Droplet Motion, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=表面活性剂驱动液滴运动; concept_type=自然动态机制; priority=B
vdcr_concept_0080,B,Surfactant-Driven Droplet Motion demonstration,chemistry_materials_change,Surfactant-Driven Droplet Motion,chemistry_materials_change,materials_family_05,"Candidate must show the temporal sequence that instantiates Surfactant-Driven Droplet Motion, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=表面活性剂驱动液滴运动; concept_type=自然动态机制; priority=B
vdcr_concept_0080,B,Surfactant-Driven Droplet Motion slow motion,chemistry_materials_change,Surfactant-Driven Droplet Motion,chemistry_materials_change,materials_family_05,"Candidate must show the temporal sequence that instantiates Surfactant-Driven Droplet Motion, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=表面活性剂驱动液滴运动; concept_type=自然动态机制; priority=B
vdcr_concept_0080,B,Surfactant-Driven Droplet Motion video,chemistry_materials_change,Surfactant-Driven Droplet Motion,chemistry_materials_change,materials_family_05,"Candidate must show the temporal sequence that instantiates Surfactant-Driven Droplet Motion, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=表面活性剂驱动液滴运动; concept_type=自然动态机制; priority=B
vdcr_concept_0081,B,Coffee-Ring Formation,chemistry_materials_change,Coffee-Ring Formation,chemistry_materials_change,materials_family_05,"Candidate must show the temporal sequence that instantiates Coffee-Ring Formation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=咖啡环形成; concept_type=自然动态机制; priority=B
vdcr_concept_0081,B,Coffee-Ring Formation demonstration,chemistry_materials_change,Coffee-Ring Formation,chemistry_materials_change,materials_family_05,"Candidate must show the temporal sequence that instantiates Coffee-Ring Formation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=咖啡环形成; concept_type=自然动态机制; priority=B
vdcr_concept_0081,B,Coffee-Ring Formation slow motion,chemistry_materials_change,Coffee-Ring Formation,chemistry_materials_change,materials_family_05,"Candidate must show the temporal sequence that instantiates Coffee-Ring Formation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=咖啡环形成; concept_type=自然动态机制; priority=B
vdcr_concept_0081,B,Coffee-Ring Formation video,chemistry_materials_change,Coffee-Ring Formation,chemistry_materials_change,materials_family_05,"Candidate must show the temporal sequence that instantiates Coffee-Ring Formation, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=咖啡环形成; concept_type=自然动态机制; priority=B
vdcr_concept_0082,B,Evaporation-Induced Deposition Front,chemistry_materials_change,Evaporation-Induced Deposition Front,chemistry_materials_change,materials_family_05,"Candidate must show the temporal sequence that instantiates Evaporation-Induced Deposition Front, not merely an object, scene, or static result.",0,30,vdcr_direct_answer; concept_zh=蒸发诱导沉积前沿; concept_type=自然动态机制; priority=B
